Surface habitable,Surface du terrain,Chambres,Meublé,Type de cuisine,Surface du jardin,Terrasse,Surface de la terrasse,Nombre de façades,État du bâtiment,Combien de feux ouverts ?,Piscine,Salles de bains,Toilettes,Dressing,Cave,Bureau,Salon,Parkings intérieurs,Parkings extérieurs,Salle à manger,Salles de douche,Buanderie,Année de construction,id,transactionType,type,subtype,zip,price,état
190,700,4,None,Équipée,None,None,None,3,Bon,None,None,None,2,None,Oui,None,None,1,3,None,1,Oui,1967,9249723,for sale,house,house,4100,360000,good
174,2606,4,None,Équipée,None,Oui,None,4,À rafraîchir,1,None,1,2,None,None,None,None,2,5,None,None,None,None,9273519,for sale,house,house,5020,360000,to be done up
305,2800,3,Non,Équipée,1300,None,150,4,Bon,None,None,1,4,Non,Oui,Non,None,1,24,None,None,None,None,9060267,for sale,house,house,5500,360000,good
135,None,3,Non,Équipée,20,None,None,2,Bon,None,None,3,2,None,None,None,None,None,None,Oui,None,None,1940,8867447,for sale,house,house,1090,365000,good
188,1528,3,Non,Équipée,None,None,None,3,À rénover,None,None,1,None,None,Oui,None,None,None,4,None,None,None,1949,9289125,for sale,house,house,2870,365000,to renovate
130,990,2,Non,None,750,Oui,None,4,Excellent état,None,None,1,None,None,Oui,Oui,None,1,1,None,None,None,1999,9180797,for sale,house,bungalow,4257,365000,as new
233,4385,3,None,Équipée,4000,None,50,3,Bon,None,None,1,2,None,None,Oui,None,None,None,Oui,None,None,None,9235978,for sale,house,house,6220,365000,good
205,623,5,Non,Équipée,501,None,None,4,Bon,None,None,1,2,None,None,None,None,1,2,None,None,None,1983,9265730,for sale,house,house,9190,369000,good
150,267,3,Non,Équipée,125,None,7,3,Excellent état,None,None,1,2,None,None,None,None,1,2,None,None,None,1995,9075310,for sale,house,house,1742,369900,as new
184,1070,3,None,Équipée,1070,Oui,None,3,À rafraîchir,None,None,2,2,None,Oui,Oui,None,1,2,None,1,None,None,9211811,for sale,house,house,1390,375000,to be done up
152,1429,3,Oui,Équipée,None,Oui,None,4,Excellent état,None,None,1,1,None,None,None,None,1,4,Oui,None,None,1974,9163786,for sale,house,house,4500,380000,as new
128,422,3,Non,Équipée,None,None,None,4,Bon,None,None,1,2,None,None,None,None,1,None,None,None,None,1998,9233411,for sale,house,house,6700,380000,good
140,1943,3,Non,Semi-équipée,None,None,None,4,None,None,None,1,2,None,None,None,None,1,None,None,None,None,1978,9224302,for sale,house,house,7890,380000,None
150,1091,4,Non,Équipée,None,None,None,4,Bon,1,None,1,2,Non,None,Non,None,1,2,None,None,None,1958,9276144,for sale,house,villa,5170,395000,good
339,289,7,Non,Pas équipée,200,None,25,2,À rénover,None,None,2,3,None,Oui,None,None,1,None,None,None,None,1952,9247033,for sale,house,house,6700,395000,to renovate
339,289,7,Non,Pas équipée,200,None,25,2,À rénover,None,None,2,3,None,Oui,None,None,1,None,None,None,None,1952,9247032,for sale,house,apartment block,6700,395000,to renovate
339,289,7,Non,Pas équipée,200,None,25,2,À rénover,None,None,2,3,None,Oui,None,None,1,None,None,None,None,1952,9247029,for sale,house,mixed use building,6700,395000,to renovate
305,1313,3,Non,Équipée,460,None,65,4,Bon,None,None,1,2,None,None,None,None,1,5,None,1,None,None,9284544,for sale,house,house,4020,399000,good
258,838,5,Non,Équipée,150,None,50,4,Bon,1,None,2,3,None,Oui,None,None,6,None,None,None,None,None,9208095,for sale,house,house,4540,399000,good
258,838,5,Non,Équipée,150,None,50,4,Bon,1,None,2,3,None,Oui,None,None,6,None,None,None,None,None,9208094,for sale,house,villa,4540,399000,good
115,58,2,Non,Équipée,None,None,None,2,Bon,None,None,1,1,Non,None,Non,Oui,None,None,None,1,None,None,9286141,for sale,house,house,8000,399000,good
126,88,3,Non,Hyper équipée,25,None,30,2,Fraîchement rénové,None,None,1,2,Non,None,Non,None,None,None,None,None,None,None,9204753,for sale,house,house,8000,399000,just renovated
160,5683,4,Oui,None,None,None,None,4,Excellent état,None,None,1,1,Non,None,Non,None,None,None,None,None,None,1994,9214593,for sale,house,house,7532,400000,as new
175,133,3,Non,Américaine équipée,20,None,24,2,Bon,None,None,1,2,None,None,None,None,1,1,None,None,None,1965,9201240,for sale,house,house,1800,415000,good
185,410,2,Non,Semi-équipée,None,Oui,None,4,Fraîchement rénové,None,None,1,2,None,None,Oui,None,None,1,Oui,None,None,1932,9106078,for sale,house,house,1745,419000,just renovated
185,1089,5,Non,Hyper équipée,1089,None,64,4,Excellent état,None,None,1,3,Non,None,Non,None,1,4,None,2,None,None,9100008,for sale,house,villa,5530,430000,as new
165,664,3,Non,Équipée,300,None,20,4,À rafraîchir,None,None,1,2,None,None,Oui,None,2,2,None,None,None,1998,9239027,for sale,house,house,3090,435000,to be done up
240,940,4,None,Équipée,700,None,70,4,Fraîchement rénové,None,None,1,2,None,Oui,Oui,None,1,4,Oui,1,None,1930,9240475,for sale,house,house,1790,439000,just renovated
200,80,4,Non,Semi-équipée,None,Oui,None,2,Bon,None,None,2,2,None,None,Oui,None,None,None,None,None,None,None,9275229,for sale,house,mansion,9600,439500,good
200,80,4,Non,Semi-équipée,None,Oui,None,2,Bon,None,None,2,2,None,None,Oui,None,None,None,None,None,None,None,9275228,for sale,house,mansion,9600,439500,good
265,107,6,Non,Hyper équipée,None,None,25,2,Bon,None,None,2,2,None,None,Oui,None,1,1,Oui,None,None,None,9267144,for sale,house,house,1020,450000,good
190,358,3,Non,Hyper équipée,None,None,100,3,Bon,None,None,3,None,None,None,None,None,None,None,None,None,None,1951,9046358,for sale,house,house,1820,450000,good
213,862,4,None,Équipée,None,None,15,4,Bon,None,None,1,2,None,None,None,None,2,2,Oui,None,None,1995,9186193,for sale,house,villa,4052,450000,good
144,4030,4,Non,Équipée,None,None,None,4,À rénover,None,None,1,3,None,Oui,None,None,1,None,None,None,None,1960,9193484,for sale,house,house,6700,450000,to renovate
160,210,4,Non,Hyper équipée,None,None,None,2,Fraîchement rénové,None,None,1,None,None,None,None,None,None,None,None,None,None,1961,9214083,for sale,house,town house,1780,460000,just renovated
150,103,5,None,Semi-équipée,None,None,20,2,Fraîchement rénové,None,None,2,3,None,None,None,None,None,None,None,None,None,None,9177425,for sale,house,apartment block,4000,470000,just renovated
192,1680,5,Non,Équipée,1200,None,20,4,Bon,None,None,1,2,None,Oui,None,None,3,2,None,None,None,1932,9272790,for sale,house,house,1390,474000,good
240,167,7,Non,Équipée,None,None,None,2,Bon,None,None,4,4,None,None,None,None,None,None,None,None,None,None,9121889,for sale,house,apartment block,1070,475000,good
175,3912,2,None,Équipée,3750,None,60,4,Excellent état,1,None,1,1,None,Oui,Oui,None,2,None,None,1,None,1966,9245729,for sale,house,villa,4500,475000,as new
185,26330,4,Non,None,None,None,None,4,Excellent état,None,None,1,1,Non,None,Non,None,None,None,None,None,None,1994,8956333,for sale,house,mixed use building,7532,475000,as new
150,816,3,Non,Équipée,None,None,None,4,Bon,None,None,1,2,None,Oui,None,None,2,2,None,1,None,1976,9224218,for sale,house,house,1820,479000,good
205,645,3,None,Équipée,450,Oui,None,4,Fraîchement rénové,None,None,1,3,Oui,None,Oui,None,None,2,Oui,1,Oui,None,9271317,for sale,house,house,1330,485000,just renovated
317,2616,5,Non,Semi-équipée,None,None,None,4,Bon,None,None,None,None,None,None,None,None,2,4,None,None,None,1899,9201082,for sale,house,country cottage,7890,499000,good
158,1298,4,Non,Semi-équipée,None,Oui,None,4,Bon,None,None,1,2,None,None,None,None,2,None,None,None,None,1989,9222025,for sale,house,villa,1650,508000,good
None,5110,3,Non,Équipée,4945,None,18,4,Bon,1,None,1,3,None,Oui,Oui,None,3,None,None,None,None,1992,9289106,for sale,house,villa,3600,550000,good
320,1950,4,Non,Équipée,None,Oui,None,4,Bon,1,None,1,2,None,None,Oui,None,4,6,None,None,None,2011,9158130,for sale,house,house,4540,559000,good
230,670,4,Non,Américaine hyper-équipée,None,Oui,None,4,Excellent état,None,None,1,3,None,None,None,None,2,None,None,1,None,2016,9288468,for sale,house,house,8510,569000,as new
400,140,5,Non,Semi-équipée,30,None,None,2,Bon,1,None,2,3,None,None,Oui,None,None,None,None,None,Oui,1900,9235011,for sale,house,mansion,4020,575000,good
180,859,4,Non,Équipée,None,Oui,None,4,À rafraîchir,1,None,1,None,None,None,Oui,None,2,None,None,None,Oui,1980,9289147,for sale,house,villa,1410,580000,to be done up
320,1273,4,Non,None,800,None,66,4,None,None,None,3,3,None,None,Oui,None,2,1,None,None,None,2004,8792194,for sale,house,villa,4960,589000,None
300,1200,4,Non,Américaine équipée,1000,None,50,4,Excellent état,None,None,2,2,None,Oui,Oui,None,1,2,None,2,None,2003,9264334,for sale,house,villa,6220,590000,as new
250,1300,4,None,Équipée,800,None,35,4,À rafraîchir,1,None,1,4,None,None,None,None,6,12,None,None,Oui,1986,9134059,for sale,house,mixed use building,4140,598000,to be done up
238,135,4,Non,Hyper équipée,None,None,13,2,Excellent état,None,None,2,1,None,None,None,None,None,None,None,None,None,None,9162131,for sale,house,mansion,8370,598000,as new
351,2750,4,Non,Hyper équipée,2750,None,40,4,Excellent état,None,None,3,3,None,None,None,None,2,5,Oui,3,None,None,9276535,for sale,house,villa,4632,599000,as new
300,2472,5,None,Équipée,2200,None,70,4,Excellent état,None,None,3,3,None,None,None,None,2,None,None,None,None,1970,9026963,for sale,house,villa,4500,600000,as new
216,752,4,Non,Équipée,None,None,None,4,Bon,None,None,1,2,None,None,None,None,1,None,None,None,None,2005,9208084,for sale,house,house,2830,649000,good
168,1160,3,Non,Hyper équipée,985,None,None,4,Excellent état,None,None,2,2,None,None,Oui,None,1,2,Oui,1,None,2002,9249074,for sale,house,villa,2960,649000,as new
254,2330,4,Non,Équipée,None,None,25,2,None,1,None,2,None,None,Oui,None,None,4,2,None,None,None,2008,9243525,for sale,house,house,9660,649000,None
204,131,5,Non,Semi-équipée,50,Oui,None,2,À rénover,None,None,1,1,None,None,None,None,None,None,None,None,None,None,9250896,for sale,house,house,1150,650000,to renovate
230,None,4,Non,Équipée,None,Oui,None,2,Bon,None,None,4,4,None,None,None,None,None,None,None,None,None,1930,9277777,for sale,house,apartment block,1210,650000,good
267,7792,6,Non,Équipée,None,None,None,4,Bon,None,None,3,None,None,Oui,None,None,3,None,None,None,None,1994,9142989,for sale,house,house,6860,650000,good
206,919,5,Non,Équipée,None,Oui,None,4,Bon,None,None,1,2,None,Oui,None,None,2,None,None,None,None,1958,9272363,for sale,house,house,9070,660000,good
273,1774,5,Non,Équipée,1500,None,40,4,Fraîchement rénové,None,None,2,2,None,Oui,None,None,2,2,None,None,None,1997,9235969,for sale,house,house,6700,675000,just renovated
390,718,3,Non,None,None,None,None,4,None,None,None,2,2,Non,None,Oui,None,2,None,None,None,None,1944,9270646,for sale,house,house,7890,695000,None
384,1000,4,Non,Hyper équipée,800,None,50,3,Excellent état,None,None,3,3,None,Oui,Oui,None,1,2,None,2,None,None,9094610,for sale,house,exceptional property,5032,745000,as new
410,1485,7,Non,Équipée,1485,None,40,4,Excellent état,None,None,7,8,Non,Oui,Non,None,None,8,None,None,None,None,9199842,for sale,house,house,6940,759000,as new
410,1485,7,Non,Équipée,1485,None,40,4,Excellent état,None,None,7,8,Non,Oui,Non,None,None,8,None,None,None,None,9197090,for sale,house,house,6940,759000,as new
237,None,6,Non,Équipée,None,None,14,3,Bon,None,None,3,3,None,Oui,None,None,None,None,None,None,None,1952,9136671,for sale,house,apartment block,1180,775000,good
291,9266,4,Non,Équipée,8937,None,157,4,Excellent état,None,None,2,3,None,None,Oui,None,3,2,None,None,None,1992,9152463,for sale,house,house,1755,775000,as new
291,9266,4,Non,Équipée,8937,None,157,4,Excellent état,None,None,2,3,None,None,Oui,None,3,2,None,None,None,1992,9152461,for sale,house,country cottage,1755,775000,as new
419,2327,4,Non,Hyper équipée,1200,Oui,None,4,Excellent état,None,None,1,3,None,None,Oui,None,3,5,None,None,None,2003,9257870,for sale,house,house,9190,792000,as new
355,None,5,Oui,Américaine équipée,None,None,12,2,Bon,None,None,5,5,None,None,None,None,None,None,None,2,None,1920,9259285,for sale,house,apartment block,1000,799000,good
407,21451,4,Non,Équipée,None,Oui,None,4,Bon,None,None,4,1,None,None,None,None,None,4,None,None,None,1957,9246002,for sale,house,house,9600,845000,good
260,187,5,Non,Hyper équipée,90,None,26,2,À rafraîchir,None,None,2,3,None,Oui,None,None,None,None,None,2,None,1937,9062826,for sale,house,house,1050,850000,to be done up
254,3615,4,Non,Équipée,None,Oui,None,4,Bon,None,None,2,4,None,None,Oui,None,None,6,Oui,None,None,1968,9054548,for sale,house,house,1500,990000,good
254,3615,4,Non,Équipée,None,Oui,None,4,Bon,None,None,2,4,None,None,Oui,None,None,6,Oui,None,None,1968,9270137,for sale,house,house,1650,990000,good
438,358,5,None,Hyper équipée,358,None,50,3,None,1,None,3,3,Oui,None,Oui,None,2,None,Oui,None,Oui,1958,9075459,for sale,house,house,1930,1190000,None
238,709,4,Non,Hyper équipée,None,Oui,None,4,Excellent état,None,None,1,1,None,None,None,None,None,2,None,None,None,1991,9261942,for sale,house,villa,8300,1195000,as new
253,919,4,Non,Équipée,750,None,35,2,Excellent état,1,None,3,3,None,None,Oui,None,None,1,None,None,None,None,9181334,for sale,house,house,1180,1260000,as new
436,2500,4,Non,Équipée,1254,None,165,4,Excellent état,None,None,2,2,None,None,None,None,2,6,None,None,None,2011,9265568,for sale,house,villa,9400,1299000,as new
400,245,6,None,None,100,Oui,None,2,À rénover,None,None,None,2,None,Oui,Oui,None,None,None,None,2,None,1906,9219607,for sale,house,mansion,1190,1350000,to renovate
342,143,5,Non,Hyper équipée,35,None,None,2,Fraîchement rénové,None,None,3,2,None,None,None,None,None,None,None,None,None,None,9289698,for sale,house,mansion,2018,1449500,just renovated
425,None,5,None,Américaine hyper-équipée,None,None,12,2,Excellent état,None,None,4,5,None,Oui,Oui,None,1,1,None,3,None,1906,9236424,for sale,house,house,1050,1850000,as new
450,2600,7,None,Hyper équipée,None,Oui,None,4,Excellent état,None,None,3,4,None,Oui,Oui,None,2,1,None,None,None,1920,5750433,for sale,house,villa,1180,2750000,as new
1000,30000,6,Non,Équipée,None,Oui,None,4,Bon,2,None,5,None,Oui,Oui,Oui,Oui,None,10,Oui,None,Oui,1913,9247508,for sale,house,house,1310,2900000,good
125,320,2,None,Équipée,None,None,None,2,À rafraîchir,None,None,None,None,None,None,None,None,1,1,None,None,None,None,9316708,for sale,house,house,6182,80000,to be done up
331,1250,6,Non,Pas équipée,None,None,None,4,None,None,None,1,2,None,Oui,Oui,None,None,2,None,1,None,2019,9119969,for sale,house,house,6500,360000,None
331,1465,6,Non,Pas équipée,None,None,None,4,None,None,None,1,2,None,Oui,Oui,None,None,2,None,1,None,2019,9119975,for sale,house,house,6500,370000,None
331,1155,6,Non,Pas équipée,None,None,None,4,None,None,None,1,2,None,Oui,Oui,None,None,2,None,1,None,2019,9119976,for sale,house,house,6500,390000,None
2,552,7,None,Équipée,None,None,None,2,À rafraîchir,None,None,2,3,None,None,None,None,2,3,None,None,None,1991,9293457,for sale,house,mixed use building,2630,850000,to be done up
148,40,3,Non,None,None,None,4,2,À rafraîchir,None,None,2,None,None,None,None,None,None,None,Oui,None,None,1850,9045830,for sale,house,house,3000,450000,to be done up
220,359,5,None,Pas équipée,None,Oui,None,4,À rénover,None,None,2,2,None,Oui,None,None,None,None,None,None,None,None,9299211,for sale,house,house,4540,159500,to renovate
145,368,3,Non,Hyper équipée,100,None,None,4,Excellent état,None,None,1,2,None,None,Oui,None,None,2,None,None,None,2020,9234459,for sale,house,villa,4470,235000,as new
145,368,3,Non,Hyper équipée,100,None,None,4,Excellent état,None,None,1,2,None,None,Oui,None,None,2,None,None,None,2020,9234458,for sale,house,house,4470,235000,as new
143,880,4,Non,Semi-équipée,500,None,None,4,À rénover,None,None,1,1,None,None,None,None,1,3,None,None,None,1959,9298595,for sale,house,house,8830,248000,to renovate
160,875,3,None,Équipée,None,None,30,4,Bon,None,None,1,3,None,None,Oui,None,1,1,None,1,None,None,9298567,for sale,house,house,4420,249000,good
250,605,4,Non,Équipée,None,Oui,None,2,None,None,None,1,3,None,None,None,None,1,None,None,None,None,1940,9299347,for sale,house,house,8792,329500,None
174,906,3,Non,Équipée,None,None,91,4,Excellent état,1,None,None,2,None,None,Oui,None,1,2,Oui,2,Oui,None,9229497,for sale,house,house,4051,335000,as new
239,737,4,None,Américaine équipée,None,Oui,None,4,Excellent état,None,None,1,3,Oui,Oui,None,None,5,None,None,1,None,None,9233986,for sale,house,house,4000,340000,as new
260,668,4,None,Équipée,None,Oui,None,4,None,None,None,2,3,None,None,None,None,1,None,None,None,None,2021,9299208,for sale,house,villa,4500,425000,None
192,484,3,Non,Équipée,None,None,16,4,Bon,1,None,1,2,None,Oui,None,None,3,1,None,None,None,1962,9300130,for sale,house,house,1785,430000,good
232,270,4,Non,Pas équipée,180,None,18,2,Excellent état,None,None,2,2,Oui,None,Oui,Oui,1,1,Oui,None,Oui,None,9088438,for sale,house,house,1082,526725,as new
537,1548,5,Non,Américaine hyper-équipée,976,None,129,4,Excellent état,None,None,3,4,None,None,Oui,None,2,2,Oui,1,None,1992,9299499,for sale,house,villa,3080,1590000,as new
435,1632,7,Non,Hyper équipée,1000,None,20,4,Excellent état,None,None,5,5,None,Oui,Oui,None,2,3,Oui,1,None,1955,9299631,for sale,house,exceptional property,1160,2950000,as new
190,564,3,Non,Semi-équipée,300,None,15,4,À rafraîchir,None,None,1,1,None,Oui,None,None,2,2,None,None,None,1970,9306988,for sale,house,villa,6230,285000,to be done up
175,536,3,Non,None,None,None,None,3,None,None,None,1,2,None,None,None,None,1,None,None,None,None,2011,9307827,for sale,house,house,7850,315000,None
300,230,8,Non,None,28,None,None,2,Bon,None,None,4,4,None,Oui,None,Oui,1,1,None,4,None,None,9306820,for sale,house,apartment block,4800,335000,good
168,1510,3,Non,Équipée,None,None,None,4,À rénover,None,None,1,None,None,None,None,None,None,5,None,None,None,1926,9308275,for sale,house,house,9700,339000,to renovate
185,480,3,Non,Équipée,None,None,None,3,Fraîchement rénové,None,None,2,2,None,None,None,None,None,None,None,None,None,None,9308539,for sale,house,house,9290,395000,just renovated
300,110,5,Non,Équipée,None,None,45,2,Bon,None,None,2,2,None,None,None,None,None,None,None,2,None,None,9306817,for sale,house,house,1070,399000,good
273,1223,3,Non,Américaine hyper-équipée,1223,None,45,4,Excellent état,None,None,2,3,None,Oui,Oui,None,1,4,None,None,None,1995,9307526,for sale,house,villa,1470,525000,as new
285,186,4,Non,Équipée,None,None,None,2,None,1,None,1,2,None,None,None,None,1,None,None,None,None,1978,9307053,for sale,house,house,9000,528000,None
None,234,4,Non,Équipée,45,None,None,2,Fraîchement rénové,1,None,1,None,None,Oui,None,None,2,None,None,None,None,None,9314498,for sale,house,house,9600,330000,just renovated
420,2826,3,Non,Équipée,None,Oui,None,4,Bon,None,None,1,2,None,None,None,None,2,None,None,None,None,None,9313511,for sale,house,country cottage,7880,350000,good
315,2522,4,None,Équipée,None,Oui,None,4,À rénover,2,None,3,2,None,Oui,Oui,None,2,5,Oui,None,Oui,1976,9314029,for sale,house,villa,1400,1120000,to renovate
136,180,2,None,None,None,None,None,2,À rafraîchir,None,None,1,None,None,Oui,None,None,None,None,None,None,None,1970,9295501,for sale,house,house,4620,110000,to be done up
200,1311,3,Non,None,None,Oui,None,4,À rafraîchir,None,None,1,1,None,Oui,None,None,1,5,Oui,None,None,1966,9296423,for sale,house,house,1861,439000,to be done up
154,120,3,None,Semi-équipée,None,None,None,2,Bon,None,None,1,1,None,None,None,None,None,None,None,None,None,None,9302483,for sale,house,mansion,4130,255000,good
316,1080,4,Non,None,None,None,None,3,À rénover,None,None,1,None,None,Oui,None,None,None,None,Oui,None,None,1918,9301558,for sale,house,house,3080,395000,to renovate
126,126,4,None,Équipée,None,None,None,2,À rafraîchir,None,None,1,1,None,None,None,Oui,None,None,Oui,None,None,None,9305409,for sale,house,house,7700,80000,to be done up
115,140,3,Non,Pas équipée,65,Oui,None,2,À rénover,None,None,1,None,None,Oui,None,None,None,None,None,None,None,None,9305652,for sale,house,house,4500,109000,to renovate
120,520,4,Non,Équipée,None,Oui,None,2,Bon,None,None,1,1,None,Oui,None,None,None,None,Oui,None,None,None,9306399,for sale,house,house,6040,149000,good
280,573,4,Non,Pas équipée,370,None,70,2,None,None,None,1,2,None,None,None,Oui,None,2,None,1,None,1870,9304878,for sale,house,house,4460,165000,None
112,42,2,Non,Équipée,None,None,None,4,Excellent état,None,None,1,2,Oui,None,None,None,None,1,None,None,Oui,None,9306181,for sale,house,house,4420,190000,as new
140,264,4,Non,None,None,None,None,3,À rafraîchir,None,None,1,2,None,Oui,None,None,2,1,None,None,None,1971,9305637,for sale,house,house,8870,198000,to be done up
145,553,3,Non,Semi-équipée,None,None,12,3,Bon,None,None,None,1,Oui,None,Oui,None,1,None,Oui,1,None,None,9238762,for sale,house,house,4470,200000,good
130,450,3,Non,Équipée,None,None,None,4,Fraîchement rénové,None,None,None,1,None,None,None,None,None,None,None,None,None,None,9199742,for sale,house,house,7940,275000,just renovated
255,115,4,Non,Équipée,None,Oui,None,2,Excellent état,None,None,1,2,None,Oui,None,None,None,None,None,None,None,None,9305775,for sale,house,house,8500,279000,as new
175,212,5,Non,Semi-équipée,100,Oui,None,2,Bon,None,None,2,2,None,None,None,None,None,None,None,1,None,1950,9304786,for sale,house,house,1300,360000,good
195,594,3,Non,Équipée,None,None,None,3,None,None,None,1,2,None,None,None,None,None,None,None,None,None,1963,9306428,for sale,house,town house,9820,715000,None
300,315,5,Non,None,None,None,None,3,Fraîchement rénové,None,None,1,None,Oui,Oui,None,None,None,None,Oui,1,Oui,None,9311714,for sale,house,house,4621,325000,just renovated
None,230,2,Non,Pas équipée,180,None,None,2,À rénover,None,None,1,1,None,None,None,None,1,None,Oui,None,None,1900,9244745,for sale,house,house,4460,59000,to renovate
240,1853,3,None,Équipée,None,Oui,None,4,Bon,None,None,1,None,None,None,None,None,2,None,Oui,1,Oui,1970,9158149,for sale,house,villa,7521,80000,good
147,250,2,Non,Pas équipée,250,None,5,2,À rénover,None,None,1,1,None,Oui,None,None,None,1,Oui,1,None,1950,9207426,for sale,house,house,7370,90000,to renovate
100,115,2,Non,Pas équipée,None,None,64,2,Bon,None,None,1,1,None,Oui,Oui,None,None,None,Oui,1,None,1950,9140549,for sale,house,house,7390,95000,good
120,170,2,Non,Pas équipée,None,None,5,3,Bon,None,None,1,1,None,Oui,None,Oui,None,2,Oui,1,None,1950,9081273,for sale,house,house,7022,100000,good
114,190,3,Non,Américaine équipée,None,None,None,2,Bon,None,None,1,1,None,None,None,None,None,None,Oui,1,None,None,8938424,for sale,house,house,7370,115000,good
150,140,2,Non,Équipée,None,None,12,2,Bon,None,None,1,1,None,None,None,Oui,None,None,Oui,1,None,None,9000396,for sale,house,house,7080,120000,good
None,110,3,Non,Semi-équipée,None,Oui,None,None,À rénover,None,None,1,1,None,Oui,None,None,None,None,None,None,None,1934,8893036,for sale,house,house,6600,125000,to renovate
120,330,3,Non,Équipée,None,None,5,3,Bon,None,None,1,2,None,None,None,Oui,None,None,Oui,None,None,None,9162093,for sale,house,house,7370,125000,good
80,85,3,Non,Semi-équipée,None,None,None,3,À rénover,1,None,1,1,None,Oui,None,None,None,1,None,None,None,1918,9218329,for sale,house,house,2880,127000,to renovate
106,121,2,Non,Équipée,None,None,32,2,Bon,None,None,1,1,None,None,None,None,2,None,None,None,None,None,9230702,for sale,house,house,7370,130000,good
147,879,2,Non,Équipée,None,None,43,4,Bon,None,None,None,1,None,None,Oui,Oui,None,None,Oui,1,None,None,9151405,for sale,house,house,7370,137500,good
70,30,2,Non,Hyper équipée,None,None,None,2,Fraîchement rénové,None,None,1,1,None,None,None,Oui,None,None,None,1,None,None,9215241,for sale,house,house,8434,143000,just renovated
155,310,4,Non,Équipée,310,None,15,2,Bon,None,None,1,2,Non,None,Non,None,1,2,None,None,None,None,9079689,for sale,house,house,6990,185000,good
140,140,4,Non,Équipée,45,None,45,None,Excellent état,None,None,1,1,Non,None,Non,None,None,None,None,None,None,1946,9234704,for sale,house,house,8930,190000,as new
153,148,5,Oui,Équipée,63,None,30,2,Bon,None,None,1,1,None,Oui,Oui,None,None,None,Oui,None,None,None,8813295,for sale,house,house,4020,199900,good
153,148,5,Oui,Équipée,63,None,30,2,Bon,None,None,1,1,None,Oui,Oui,None,None,None,Oui,None,None,None,8813293,for sale,house,house,4030,199900,good
108,326,4,Non,Pas équipée,250,None,25,3,À rafraîchir,None,None,1,2,None,None,None,None,2,1,None,None,None,None,9280628,for sale,house,house,4682,210000,to be done up
96,113,2,Non,Équipée,None,None,17,2,Bon,None,None,1,1,None,Oui,None,None,1,None,None,None,None,2019,9185606,for sale,house,house,9600,231376,good
126,545,3,Non,Américaine équipée,None,Oui,None,3,Bon,None,None,1,2,None,None,None,Oui,1,2,Oui,1,None,None,9008720,for sale,house,house,4400,249000,good
87,2639,3,Non,Semi-équipée,None,None,37,4,Bon,None,None,1,1,None,None,None,None,1,None,None,1,None,None,9288599,for sale,house,villa,7334,250000,good
182,414,3,None,Équipée,272,Oui,None,3,Bon,None,None,2,2,None,None,None,None,1,2,None,None,None,None,9280627,for sale,house,house,4040,280000,good
165,240,3,Non,None,155,None,None,None,Excellent état,None,None,1,2,None,None,None,None,1,None,None,None,None,1976,9267341,for sale,house,house,2660,285000,as new
188,925,3,None,None,None,Oui,None,4,Bon,1,None,1,3,None,Oui,None,Oui,1,2,Oui,1,None,1935,9235932,for sale,house,house,1495,295000,good
249,800,4,Non,Équipée,None,None,37,4,Bon,None,None,1,2,None,None,Oui,None,None,None,Oui,None,None,None,9241683,for sale,house,house,7350,295000,good
146,350,3,Non,Équipée,None,Oui,None,3,Bon,None,None,1,2,None,None,None,None,None,1,None,None,None,2021,9144515,for sale,house,house,9600,299900,good
240,340,5,None,Équipée,None,Oui,None,3,Excellent état,1,None,None,None,None,Oui,None,None,3,None,None,None,Oui,1930,9156127,for sale,house,mansion,6001,315000,as new
150,None,3,Non,Hyper équipée,100,None,24,2,Bon,None,None,1,2,None,None,None,None,1,1,None,None,None,1980,9236558,for sale,house,house,1620,325000,good
164,650,3,Oui,Pas équipée,350,Oui,None,3,Bon,None,None,1,2,None,Oui,None,None,5,2,None,None,None,None,9281000,for sale,house,house,5030,325000,good
208,1885,4,None,Équipée,1775,None,24,4,Fraîchement rénové,None,None,2,2,None,None,Oui,None,None,5,Oui,1,None,None,9283001,for sale,house,house,7332,325000,just renovated
198,518,4,Non,Équipée,None,None,None,3,Bon,None,None,1,2,None,Oui,Oui,None,2,2,None,None,None,2012,9287888,for sale,house,house,4500,349000,good
225,1200,6,None,Équipée,None,None,None,1,None,None,None,2,2,None,None,Oui,None,None,None,Oui,1,Oui,1900,9148699,for sale,house,house,5500,355000,None
300,832,5,Non,None,None,None,None,None,Bon,None,None,2,4,None,None,None,None,1,None,None,None,None,1979,9280850,for sale,house,house,8790,365000,good
250,100,5,None,Équipée,None,None,35,2,None,None,None,2,3,None,None,None,None,None,None,Oui,None,Oui,1960,9236973,for sale,house,house,1030,370000,None
215,900,6,Non,Équipée,900,None,70,4,Excellent état,None,None,2,3,Non,None,Non,None,1,9,None,None,None,2010,9185118,for sale,house,villa,5100,375000,as new
700,997,8,None,Semi-équipée,780,None,None,3,Excellent état,None,None,1,4,None,Oui,Oui,None,None,20,None,1,None,1899,9165111,for sale,house,mansion,4800,385000,as new
195,1050,3,Non,Équipée,900,None,45,4,Bon,None,None,1,2,None,None,Oui,None,1,2,None,1,None,1989,9228714,for sale,house,villa,1430,389000,good
